轮次,合同设计,发布者效用
2749,"[48, 43, 42, 41, 38, 37.834, 34.904, 34.276, 33.594, 31.35]",425.734
2750,"[49, 43, 42, 41, 38, 38.42, 34.904, 34.276, 33.594, 31.35]",425.715
2751,"[44, 44, 42, 41, 38, 35.532, 35.532, 34.276, 33.594, 31.35]",425.729
2752,"[45, 44, 42, 41, 38, 36.118, 35.532, 34.276, 33.594, 31.35]",425.75
2753,"[46, 44, 42, 41, 38, 36.704, 35.532, 34.276, 33.594, 31.35]",425.761
2754,"[47, 44, 42, 41, 38, 37.29, 35.532, 34.276, 33.594, 31.35]",425.761
2755,"[48, 44, 42, 41, 38, 37.876, 35.532, 34.276, 33.594, 31.35]",425.751
2756,"[49, 44, 42, 41, 38, 38.462, 35.532, 34.276, 33.594, 31.35]",425.733
2757,"[45, 45, 42, 41, 38, 36.16, 36.16, 34.276, 33.594, 31.35]",425.755
2758,"[46, 45, 42, 41, 38, 36.746, 36.16, 34.276, 33.594, 31.35]",425.766
2759,"[47, 45, 42, 41, 38, 37.332, 36.16, 34.276, 33.594, 31.35]",425.766
2760,"[48, 45, 42, 41, 38, 37.918, 36.16, 34.276, 33.594, 31.35]",425.756
2761,"[49, 45, 42, 41, 38, 38.504, 36.16, 34.276, 33.594, 31.35]",425.738
2762,"[46, 46, 42, 41, 38, 36.788, 36.788, 34.276, 33.594, 31.35]",425.76
2763,"[47, 46, 42, 41, 38, 37.374, 36.788, 34.276, 33.594, 31.35]",425.759
2764,"[48, 46, 42, 41, 38, 37.96, 36.788, 34.276, 33.594, 31.35]",425.75
2765,"[49, 46, 42, 41, 38, 38.546, 36.788, 34.276, 33.594, 31.35]",425.731
2766,"[47, 47, 42, 41, 38, 37.416, 37.416, 34.276, 33.594, 31.35]",425.743
2767,"[48, 47, 42, 41, 38, 38.002, 37.416, 34.276, 33.594, 31.35]",425.733
2768,"[49, 47, 42, 41, 38, 38.588, 37.416, 34.276, 33.594, 31.35]",425.714
2769,"[48, 48, 42, 41, 38, 38.044, 38.044, 34.276, 33.594, 31.35]",425.706
2770,"[49, 48, 42, 41, 38, 38.63, 38.044, 34.276, 33.594, 31.35]",425.688
2771,"[49, 49, 42, 41, 38, 38.672, 38.672, 34.276, 33.594, 31.35]",425.653
2772,"[43, 43, 43, 41, 38, 34.958, 34.958, 34.958, 33.594, 31.35]",425.684
2773,"[44, 43, 43, 41, 38, 35.544, 34.958, 34.958, 33.594, 31.35]",425.718
2774,"[45, 43, 43, 41, 38, 36.13, 34.958, 34.958, 33.594, 31.35]",425.74
2775,"[46, 43, 43, 41, 38, 36.716, 34.958, 34.958, 33.594, 31.35]",425.75
2776,"[47, 43, 43, 41, 38, 37.302, 34.958, 34.958, 33.594, 31.35]",425.75
2777,"[48, 43, 43, 41, 38, 37.888, 34.958, 34.958, 33.594, 31.35]",425.741
2778,"[49, 43, 43, 41, 38, 38.474, 34.958, 34.958, 33.594, 31.35]",425.722
2779,"[44, 44, 43, 41, 38, 35.586, 35.586, 34.958, 33.594, 31.35]",425.736
2780,"[45, 44, 43, 41, 38, 36.172, 35.586, 34.958, 33.594, 31.35]",425.758
2781,"[46, 44, 43, 41, 38, 36.758, 35.586, 34.958, 33.594, 31.35]",425.768
2782,"[47, 44, 43, 41, 38, 37.344, 35.586, 34.958, 33.594, 31.35]",425.768
2783,"[48, 44, 43, 41, 38, 37.93, 35.586, 34.958, 33.594, 31.35]",425.758
2784,"[49, 44, 43, 41, 38, 38.516, 35.586, 34.958, 33.594, 31.35]",425.74
2785,"[45, 45, 43, 41, 38, 36.214, 36.214, 34.958, 33.594, 31.35]",425.763
2786,"[46, 45, 43, 41, 38, 36.8, 36.214, 34.958, 33.594, 31.35]",425.773
2787,"[47, 45, 43, 41, 38, 37.386, 36.214, 34.958, 33.594, 31.35]",425.773
2788,"[48, 45, 43, 41, 38, 37.972, 36.214, 34.958, 33.594, 31.35]",425.763
2789,"[49, 45, 43, 41, 38, 38.558, 36.214, 34.958, 33.594, 31.35]",425.745
2790,"[46, 46, 43, 41, 38, 36.842, 36.842, 34.958, 33.594, 31.35]",425.767
2791,"[47, 46, 43, 41, 38, 37.428, 36.842, 34.958, 33.594, 31.35]",425.767
2792,"[48, 46, 43, 41, 38, 38.014, 36.842, 34.958, 33.594, 31.35]",425.757
2793,"[49, 46, 43, 41, 38, 38.6, 36.842, 34.958, 33.594, 31.35]",425.738
2794,"[47, 47, 43, 41, 38, 37.47, 37.47, 34.958, 33.594, 31.35]",425.75
2795,"[48, 47, 43, 41, 38, 38.056, 37.47, 34.958, 33.594, 31.35]",425.74
2796,"[49, 47, 43, 41, 38, 38.642, 37.47, 34.958, 33.594, 31.35]",425.722
2797,"[48, 48, 43, 41, 38, 38.098, 38.098, 34.958, 33.594, 31.35]",425.714
2798,"[49, 48, 43, 41, 38, 38.684, 38.098, 34.958, 33.594, 31.35]",425.695
2799,"[49, 49, 43, 41, 38, 38.726, 38.726, 34.958, 33.594, 31.35]",425.66
2800,"[44, 44, 44, 41, 38, 35.64, 35.64, 35.64, 33.594, 31.35]",425.729
2801,"[45, 44, 44, 41, 38, 36.226, 35.64, 35.64, 33.594, 31.35]",425.751
2802,"[46, 44, 44, 41, 38, 36.812, 35.64, 35.64, 33.594, 31.35]",425.762
2803,"[47, 44, 44, 41, 38, 37.398, 35.64, 35.64, 33.594, 31.35]",425.761
2804,"[48, 44, 44, 41, 38, 37.984, 35.64, 35.64, 33.594, 31.35]",425.752
2805,"[49, 44, 44, 41, 38, 38.57, 35.64, 35.64, 33.594, 31.35]",425.733
2806,"[45, 45, 44, 41, 38, 36.268, 36.268, 35.64, 33.594, 31.35]",425.756
2807,"[46, 45, 44, 41, 38, 36.854, 36.268, 35.64, 33.594, 31.35]",425.767
2808,"[47, 45, 44, 41, 38, 37.44, 36.268, 35.64, 33.594, 31.35]",425.767
2809,"[48, 45, 44, 41, 38, 38.026, 36.268, 35.64, 33.594, 31.35]",425.757
2810,"[49, 45, 44, 41, 38, 38.612, 36.268, 35.64, 33.594, 31.35]",425.738
2811,"[46, 46, 44, 41, 38, 36.896, 36.896, 35.64, 33.594, 31.35]",425.76
2812,"[47, 46, 44, 41, 38, 37.482, 36.896, 35.64, 33.594, 31.35]",425.76
2813,"[48, 46, 44, 41, 38, 38.068, 36.896, 35.64, 33.594, 31.35]",425.75
2814,"[49, 46, 44, 41, 38, 38.654, 36.896, 35.64, 33.594, 31.35]",425.732
2815,"[47, 47, 44, 41, 38, 37.524, 37.524, 35.64, 33.594, 31.35]",425.743
2816,"[48, 47, 44, 41, 38, 38.11, 37.524, 35.64, 33.594, 31.35]",425.734
2817,"[49, 47, 44, 41, 38, 38.696, 37.524, 35.64, 33.594, 31.35]",425.715
2818,"[48, 48, 44, 41, 38, 38.152, 38.152, 35.64, 33.594, 31.35]",425.707
2819,"[49, 48, 44, 41, 38, 38.738, 38.152, 35.64, 33.594, 31.35]",425.689
2820,"[49, 49, 44, 41, 38, 38.78, 38.78, 35.64, 33.594, 31.35]",425.653
2821,"[45, 45, 45, 41, 38, 36.322, 36.322, 36.322, 33.594, 31.35]",425.737
2822,"[46, 45, 45, 41, 38, 36.908, 36.322, 36.322, 33.594, 31.35]",425.748
2823,"[47, 45, 45, 41, 38, 37.494, 36.322, 36.322, 33.594, 31.35]",425.748
2824,"[48, 45, 45, 41, 38, 38.08, 36.322, 36.322, 33.594, 31.35]",425.738
2825,"[49, 45, 45, 41, 38, 38.666, 36.322, 36.322, 33.594, 31.35]",425.719
2826,"[46, 46, 45, 41, 38, 36.95, 36.95, 36.322, 33.594, 31.35]",425.741
2827,"[47, 46, 45, 41, 38, 37.536, 36.95, 36.322, 33.594, 31.35]",425.741
2828,"[48, 46, 45, 41, 38, 38.122, 36.95, 36.322, 33.594, 31.35]",425.731
2829,"[49, 46, 45, 41, 38, 38.708, 36.95, 36.322, 33.594, 31.35]",425.713
2830,"[47, 47, 45, 41, 38, 37.578, 37.578, 36.322, 33.594, 31.35]",425.724
2831,"[48, 47, 45, 41, 38, 38.164, 37.578, 36.322, 33.594, 31.35]",425.715
2832,"[49, 47, 45, 41, 38, 38.75, 37.578, 36.322, 33.594, 31.35]",425.696
2833,"[48, 48, 45, 41, 38, 38.206, 38.206, 36.322, 33.594, 31.35]",425.688
2834,"[49, 48, 45, 41, 38, 38.792, 38.206, 36.322, 33.594, 31.35]",425.67
2835,"[49, 49, 45, 41, 38, 38.834, 38.834, 36.322, 33.594, 31.35]",425.634
2836,"[46, 46, 46, 41, 38, 37.004, 37.004, 37.004, 33.594, 31.35]",425.711
2837,"[47, 46, 46, 41, 38, 37.59, 37.004, 37.004, 33.594, 31.35]",425.711
2838,"[48, 46, 46, 41, 38, 38.176, 37.004, 37.004, 33.594, 31.35]",425.701
2839,"[49, 46, 46, 41, 38, 38.762, 37.004, 37.004, 33.594, 31.35]",425.683
2840,"[47, 47, 46, 41, 38, 37.632, 37.632, 37.004, 33.594, 31.35]",425.694
2841,"[48, 47, 46, 41, 38, 38.218, 37.632, 37.004, 33.594, 31.35]",425.684
2842,"[49, 47, 46, 41, 38, 38.804, 37.632, 37.004, 33.594, 31.35]",425.666
2843,"[48, 48, 46, 41, 38, 38.26, 38.26, 37.004, 33.594, 31.35]",425.658
2844,"[49, 48, 46, 41, 38, 38.846, 38.26, 37.004, 33.594, 31.35]",425.639
2845,"[49, 49, 46, 41, 38, 38.888, 38.888, 37.004, 33.594, 31.35]",425.604
2846,"[47, 47, 47, 41, 38, 37.686, 37.686, 37.686, 33.594, 31.35]",425.653
2847,"[48, 47, 47, 41, 38, 38.272, 37.686, 37.686, 33.594, 31.35]",425.643
2848,"[49, 47, 47, 41, 38, 38.858, 37.686, 37.686, 33.594, 31.35]",425.625
2849,"[48, 48, 47, 41, 38, 38.314, 38.314, 37.686, 33.594, 31.35]",425.617
2850,"[49, 48, 47, 41, 38, 38.9, 38.314, 37.686, 33.594, 31.35]",425.598
2851,"[49, 49, 47, 41, 38, 38.942, 38.942, 37.686, 33.594, 31.35]",425.563
2852,"[48, 48, 48, 41, 38, 38.368, 38.368, 38.368, 33.594, 31.35]",425.566
2853,"[49, 48, 48, 41, 38, 38.954, 38.368, 38.368, 33.594, 31.35]",425.548
2854,"[49, 49, 48, 41, 38, 38.996, 38.996, 38.368, 33.594, 31.35]",425.513
2855,"[49, 49, 49, 41, 38, 39.05, 39.05, 39.05, 33.594, 31.35]",425.453
2856,"[42, 42, 42, 42, 38, 34.342, 34.342, 34.342, 34.342, 31.35]",425.588
2857,"[43, 42, 42, 42, 38, 34.928, 34.342, 34.342, 34.342, 31.35]",425.636
2858,"[44, 42, 42, 42, 38, 35.514, 34.342, 34.342, 34.342, 31.35]",425.671
2859,"[45, 42, 42, 42, 38, 36.1, 34.342, 34.342, 34.342, 31.35]",425.693
2860,"[46, 42, 42, 42, 38, 36.686, 34.342, 34.342, 34.342, 31.35]",425.703
2861,"[47, 42, 42, 42, 38, 37.272, 34.342, 34.342, 34.342, 31.35]",425.703
2862,"[48, 42, 42, 42, 38, 37.858, 34.342, 34.342, 34.342, 31.35]",425.693
2863,"[49, 42, 42, 42, 38, 38.444, 34.342, 34.342, 34.342, 31.35]",425.675
2864,"[43, 43, 42, 42, 38, 34.97, 34.97, 34.342, 34.342, 31.35]",425.667
2865,"[44, 43, 42, 42, 38, 35.556, 34.97, 34.342, 34.342, 31.35]",425.702
2866,"[45, 43, 42, 42, 38, 36.142, 34.97, 34.342, 34.342, 31.35]",425.724
2867,"[46, 43, 42, 42, 38, 36.728, 34.97, 34.342, 34.342, 31.35]",425.734
2868,"[47, 43, 42, 42, 38, 37.314, 34.97, 34.342, 34.342, 31.35]",425.734
2869,"[48, 43, 42, 42, 38, 37.9, 34.97, 34.342, 34.342, 31.35]",425.724
2870,"[49, 43, 42, 42, 38, 38.486, 34.97, 34.342, 34.342, 31.35]",425.706
2871,"[44, 44, 42, 42, 38, 35.598, 35.598, 34.342, 34.342, 31.35]",425.719
2872,"[45, 44, 42, 42, 38, 36.184, 35.598, 34.342, 34.342, 31.35]",425.741
2873,"[46, 44, 42, 42, 38, 36.77, 35.598, 34.342, 34.342, 31.35]",425.752
2874,"[47, 44, 42, 42, 38, 37.356, 35.598, 34.342, 34.342, 31.35]",425.752
2875,"[48, 44, 42, 42, 38, 37.942, 35.598, 34.342, 34.342, 31.35]",425.742
2876,"[49, 44, 42, 42, 38, 38.528, 35.598, 34.342, 34.342, 31.35]",425.723
2877,"[45, 45, 42, 42, 38, 36.226, 36.226, 34.342, 34.342, 31.35]",425.746
2878,"[46, 45, 42, 42, 38, 36.812, 36.226, 34.342, 34.342, 31.35]",425.757
2879,"[47, 45, 42, 42, 38, 37.398, 36.226, 34.342, 34.342, 31.35]",425.757
2880,"[48, 45, 42, 42, 38, 37.984, 36.226, 34.342, 34.342, 31.35]",425.747
2881,"[49, 45, 42, 42, 38, 38.57, 36.226, 34.342, 34.342, 31.35]",425.728
2882,"[46, 46, 42, 42, 38, 36.854, 36.854, 34.342, 34.342, 31.35]",425.75
2883,"[47, 46, 42, 42, 38, 37.44, 36.854, 34.342, 34.342, 31.35]",425.75
2884,"[48, 46, 42, 42, 38, 38.026, 36.854, 34.342, 34.342, 31.35]",425.741
2885,"[49, 46, 42, 42, 38, 38.612, 36.854, 34.342, 34.342, 31.35]",425.722
2886,"[47, 47, 42, 42, 38, 37.482, 37.482, 34.342, 34.342, 31.35]",425.733
2887,"[48, 47, 42, 42, 38, 38.068, 37.482, 34.342, 34.342, 31.35]",425.724
2888,"[49, 47, 42, 42, 38, 38.654, 37.482, 34.342, 34.342, 31.35]",425.705
2889,"[48, 48, 42, 42, 38, 38.11, 38.11, 34.342, 34.342, 31.35]",425.697
2890,"[49, 48, 42, 42, 38, 38.696, 38.11, 34.342, 34.342, 31.35]",425.679
2891,"[49, 49, 42, 42, 38, 38.738, 38.738, 34.342, 34.342, 31.35]",425.643
2892,"[43, 43, 43, 42, 38, 35.024, 35.024, 35.024, 34.342, 31.35]",425.675
2893,"[44, 43, 43, 42, 38, 35.61, 35.024, 35.024, 34.342, 31.35]",425.709
2894,"[45, 43, 43, 42, 38, 36.196, 35.024, 35.024, 34.342, 31.35]",425.731
2895,"[46, 43, 43, 42, 38, 36.782, 35.024, 35.024, 34.342, 31.35]",425.741
2896,"[47, 43, 43, 42, 38, 37.368, 35.024, 35.024, 34.342, 31.35]",425.741
2897,"[48, 43, 43, 42, 38, 37.954, 35.024, 35.024, 34.342, 31.35]",425.731
2898,"[49, 43, 43, 42, 38, 38.54, 35.024, 35.024, 34.342, 31.35]",425.713
2899,"[44, 44, 43, 42, 38, 35.652, 35.652, 35.024, 34.342, 31.35]",425.726
2900,"[45, 44, 43, 42, 38, 36.238, 35.652, 35.024, 34.342, 31.35]",425.748
2901,"[46, 44, 43, 42, 38, 36.824, 35.652, 35.024, 34.342, 31.35]",425.759
2902,"[47, 44, 43, 42, 38, 37.41, 35.652, 35.024, 34.342, 31.35]",425.759
2903,"[48, 44, 43, 42, 38, 37.996, 35.652, 35.024, 34.342, 31.35]",425.749
2904,"[49, 44, 43, 42, 38, 38.582, 35.652, 35.024, 34.342, 31.35]",425.73
2905,"[45, 45, 43, 42, 38, 36.28, 36.28, 35.024, 34.342, 31.35]",425.753
2906,"[46, 45, 43, 42, 38, 36.866, 36.28, 35.024, 34.342, 31.35]",425.764
2907,"[47, 45, 43, 42, 38, 37.452, 36.28, 35.024, 34.342, 31.35]",425.764
2908,"[48, 45, 43, 42, 38, 38.038, 36.28, 35.024, 34.342, 31.35]",425.754
2909,"[49, 45, 43, 42, 38, 38.624, 36.28, 35.024, 34.342, 31.35]",425.736
2910,"[46, 46, 43, 42, 38, 36.908, 36.908, 35.024, 34.342, 31.35]",425.757
2911,"[47, 46, 43, 42, 38, 37.494, 36.908, 35.024, 34.342, 31.35]",425.757
2912,"[48, 46, 43, 42, 38, 38.08, 36.908, 35.024, 34.342, 31.35]",425.748
2913,"[49, 46, 43, 42, 38, 38.666, 36.908, 35.024, 34.342, 31.35]",425.729
2914,"[47, 47, 43, 42, 38, 37.536, 37.536, 35.024, 34.342, 31.35]",425.74
2915,"[48, 47, 43, 42, 38, 38.122, 37.536, 35.024, 34.342, 31.35]",425.731
2916,"[49, 47, 43, 42, 38, 38.708, 37.536, 35.024, 34.342, 31.35]",425.712
2917,"[48, 48, 43, 42, 38, 38.164, 38.164, 35.024, 34.342, 31.35]",425.704
2918,"[49, 48, 43, 42, 38, 38.75, 38.164, 35.024, 34.342, 31.35]",425.686
2919,"[49, 49, 43, 42, 38, 38.792, 38.792, 35.024, 34.342, 31.35]",425.65
2920,"[44, 44, 44, 42, 38, 35.706, 35.706, 35.706, 34.342, 31.35]",425.72
2921,"[45, 44, 44, 42, 38, 36.292, 35.706, 35.706, 34.342, 31.35]",425.742
2922,"[46, 44, 44, 42, 38, 36.878, 35.706, 35.706, 34.342, 31.35]",425.752
2923,"[47, 44, 44, 42, 38, 37.464, 35.706, 35.706, 34.342, 31.35]",425.752
2924,"[48, 44, 44, 42, 38, 38.05, 35.706, 35.706, 34.342, 31.35]",425.743
2925,"[49, 44, 44, 42, 38, 38.636, 35.706, 35.706, 34.342, 31.35]",425.724
2926,"[45, 45, 44, 42, 38, 36.334, 36.334, 35.706, 34.342, 31.35]",425.747
2927,"[46, 45, 44, 42, 38, 36.92, 36.334, 35.706, 34.342, 31.35]",425.757
2928,"[47, 45, 44, 42, 38, 37.506, 36.334, 35.706, 34.342, 31.35]",425.757
2929,"[48, 45, 44, 42, 38, 38.092, 36.334, 35.706, 34.342, 31.35]",425.748
2930,"[49, 45, 44, 42, 38, 38.678, 36.334, 35.706, 34.342, 31.35]",425.729
2931,"[46, 46, 44, 42, 38, 36.962, 36.962, 35.706, 34.342, 31.35]",425.751
2932,"[47, 46, 44, 42, 38, 37.548, 36.962, 35.706, 34.342, 31.35]",425.751
2933,"[48, 46, 44, 42, 38, 38.134, 36.962, 35.706, 34.342, 31.35]",425.741
2934,"[49, 46, 44, 42, 38, 38.72, 36.962, 35.706, 34.342, 31.35]",425.723
2935,"[47, 47, 44, 42, 38, 37.59, 37.59, 35.706, 34.342, 31.35]",425.734
2936,"[48, 47, 44, 42, 38, 38.176, 37.59, 35.706, 34.342, 31.35]",425.724
2937,"[49, 47, 44, 42, 38, 38.762, 37.59, 35.706, 34.342, 31.35]",425.706
2938,"[48, 48, 44, 42, 38, 38.218, 38.218, 35.706, 34.342, 31.35]",425.698
2939,"[49, 48, 44, 42, 38, 38.804, 38.218, 35.706, 34.342, 31.35]",425.679
2940,"[49, 49, 44, 42, 38, 38.846, 38.846, 35.706, 34.342, 31.35]",425.644
2941,"[45, 45, 45, 42, 38, 36.388, 36.388, 36.388, 34.342, 31.35]",425.728
2942,"[46, 45, 45, 42, 38, 36.974, 36.388, 36.388, 34.342, 31.35]",425.738
2943,"[47, 45, 45, 42, 38, 37.56, 36.388, 36.388, 34.342, 31.35]",425.738
2944,"[48, 45, 45, 42, 38, 38.146, 36.388, 36.388, 34.342, 31.35]",425.729
2945,"[49, 45, 45, 42, 38, 38.732, 36.388, 36.388, 34.342, 31.35]",425.71
2946,"[46, 46, 45, 42, 38, 37.016, 37.016, 36.388, 34.342, 31.35]",425.732
2947,"[47, 46, 45, 42, 38, 37.602, 37.016, 36.388, 34.342, 31.35]",425.732
2948,"[48, 46, 45, 42, 38, 38.188, 37.016, 36.388, 34.342, 31.35]",425.722
2949,"[49, 46, 45, 42, 38, 38.774, 37.016, 36.388, 34.342, 31.35]",425.704
2950,"[47, 47, 45, 42, 38, 37.644, 37.644, 36.388, 34.342, 31.35]",425.715
2951,"[48, 47, 45, 42, 38, 38.23, 37.644, 36.388, 34.342, 31.35]",425.705
2952,"[49, 47, 45, 42, 38, 38.816, 37.644, 36.388, 34.342, 31.35]",425.687
2953,"[48, 48, 45, 42, 38, 38.272, 38.272, 36.388, 34.342, 31.35]",425.679
2954,"[49, 48, 45, 42, 38, 38.858, 38.272, 36.388, 34.342, 31.35]",425.66
2955,"[49, 49, 45, 42, 38, 38.9, 38.9, 36.388, 34.342, 31.35]",425.625
2956,"[46, 46, 46, 42, 38, 37.07, 37.07, 37.07, 34.342, 31.35]",425.702
2957,"[47, 46, 46, 42, 38, 37.656, 37.07, 37.07, 34.342, 31.35]",425.702
2958,"[48, 46, 46, 42, 38, 38.242, 37.07, 37.07, 34.342, 31.35]",425.692
2959,"[49, 46, 46, 42, 38, 38.828, 37.07, 37.07, 34.342, 31.35]",425.673
2960,"[47, 47, 46, 42, 38, 37.698, 37.698, 37.07, 34.342, 31.35]",425.685
2961,"[48, 47, 46, 42, 38, 38.284, 37.698, 37.07, 34.342, 31.35]",425.675
2962,"[49, 47, 46, 42, 38, 38.87, 37.698, 37.07, 34.342, 31.35]",425.656
2963,"[48, 48, 46, 42, 38, 38.326, 38.326, 37.07, 34.342, 31.35]",425.649
2964,"[49, 48, 46, 42, 38, 38.912, 38.326, 37.07, 34.342, 31.35]",425.63
2965,"[49, 49, 46, 42, 38, 38.954, 38.954, 37.07, 34.342, 31.35]",425.595
2966,"[47, 47, 47, 42, 38, 37.752, 37.752, 37.752, 34.342, 31.35]",425.644
2967,"[48, 47, 47, 42, 38, 38.338, 37.752, 37.752, 34.342, 31.35]",425.634
2968,"[49, 47, 47, 42, 38, 38.924, 37.752, 37.752, 34.342, 31.35]",425.616
2969,"[48, 48, 47, 42, 38, 38.38, 38.38, 37.752, 34.342, 31.35]",425.608
2970,"[49, 48, 47, 42, 38, 38.966, 38.38, 37.752, 34.342, 31.35]",425.589
2971,"[49, 49, 47, 42, 38, 39.008, 39.008, 37.752, 34.342, 31.35]",425.554
2972,"[48, 48, 48, 42, 38, 38.434, 38.434, 38.434, 34.342, 31.35]",425.557
2973,"[49, 48, 48, 42, 38, 39.02, 38.434, 38.434, 34.342, 31.35]",425.539
2974,"[49, 49, 48, 42, 38, 39.062, 39.062, 38.434, 34.342, 31.35]",425.503
2975,"[49, 49, 49, 42, 38, 39.116, 39.116, 39.116, 34.342, 31.35]",425.444
2976,"[43, 43, 43, 43, 38, 35.09, 35.09, 35.09, 35.09, 31.35]",425.651
2977,"[44, 43, 43, 43, 38, 35.676, 35.09, 35.09, 35.09, 31.35]",425.685
2978,"[45, 43, 43, 43, 38, 36.262, 35.09, 35.09, 35.09, 31.35]",425.707
2979,"[46, 43, 43, 43, 38, 36.848, 35.09, 35.09, 35.09, 31.35]",425.717
2980,"[47, 43, 43, 43, 38, 37.434, 35.09, 35.09, 35.09, 31.35]",425.717
2981,"[48, 43, 43, 43, 38, 38.02, 35.09, 35.09, 35.09, 31.35]",425.707
2982,"[49, 43, 43, 43, 38, 38.606, 35.09, 35.09, 35.09, 31.35]",425.689
2983,"[44, 44, 43, 43, 38, 35.718, 35.718, 35.09, 35.09, 31.35]",425.702
2984,"[45, 44, 43, 43, 38, 36.304, 35.718, 35.09, 35.09, 31.35]",425.724
2985,"[46, 44, 43, 43, 38, 36.89, 35.718, 35.09, 35.09, 31.35]",425.735
2986,"[47, 44, 43, 43, 38, 37.476, 35.718, 35.09, 35.09, 31.35]",425.735
2987,"[48, 44, 43, 43, 38, 38.062, 35.718, 35.09, 35.09, 31.35]",425.725
2988,"[49, 44, 43, 43, 38, 38.648, 35.718, 35.09, 35.09, 31.35]",425.706
2989,"[45, 45, 43, 43, 38, 36.346, 36.346, 35.09, 35.09, 31.35]",425.729
2990,"[46, 45, 43, 43, 38, 36.932, 36.346, 35.09, 35.09, 31.35]",425.74
2991,"[47, 45, 43, 43, 38, 37.518, 36.346, 35.09, 35.09, 31.35]",425.74
2992,"[48, 45, 43, 43, 38, 38.104, 36.346, 35.09, 35.09, 31.35]",425.73
2993,"[49, 45, 43, 43, 38, 38.69, 36.346, 35.09, 35.09, 31.35]",425.711
2994,"[46, 46, 43, 43, 38, 36.974, 36.974, 35.09, 35.09, 31.35]",425.733
2995,"[47, 46, 43, 43, 38, 37.56, 36.974, 35.09, 35.09, 31.35]",425.733
2996,"[48, 46, 43, 43, 38, 38.146, 36.974, 35.09, 35.09, 31.35]",425.724
2997,"[49, 46, 43, 43, 38, 38.732, 36.974, 35.09, 35.09, 31.35]",425.705
2998,"[47, 47, 43, 43, 38, 37.602, 37.602, 35.09, 35.09, 31.35]",425.716
2999,"[48, 47, 43, 43, 38, 38.188, 37.602, 35.09, 35.09, 31.35]",425.707
3000,"[49, 47, 43, 43, 38, 38.774, 37.602, 35.09, 35.09, 31.35]",425.688
3001,"[48, 48, 43, 43, 38, 38.23, 38.23, 35.09, 35.09, 31.35]",425.68
3002,"[49, 48, 43, 43, 38, 38.816, 38.23, 35.09, 35.09, 31.35]",425.662
3003,"[49, 49, 43, 43, 38, 38.858, 38.858, 35.09, 35.09, 31.35]",425.626
3004,"[44, 44, 44, 43, 38, 35.772, 35.772, 35.772, 35.09, 31.35]",425.696
3005,"[45, 44, 44, 43, 38, 36.358, 35.772, 35.772, 35.09, 31.35]",425.718
3006,"[46, 44, 44, 43, 38, 36.944, 35.772, 35.772, 35.09, 31.35]",425.728
3007,"[47, 44, 44, 43, 38, 37.53, 35.772, 35.772, 35.09, 31.35]",425.728
3008,"[48, 44, 44, 43, 38, 38.116, 35.772, 35.772, 35.09, 31.35]",425.718
3009,"[49, 44, 44, 43, 38, 38.702, 35.772, 35.772, 35.09, 31.35]",425.7
3010,"[45, 45, 44, 43, 38, 36.4, 36.4, 35.772, 35.09, 31.35]",425.723
3011,"[46, 45, 44, 43, 38, 36.986, 36.4, 35.772, 35.09, 31.35]",425.733
3012,"[47, 45, 44, 43, 38, 37.572, 36.4, 35.772, 35.09, 31.35]",425.733
3013,"[48, 45, 44, 43, 38, 38.158, 36.4, 35.772, 35.09, 31.35]",425.724
3014,"[49, 45, 44, 43, 38, 38.744, 36.4, 35.772, 35.09, 31.35]",425.705
3015,"[46, 46, 44, 43, 38, 37.028, 37.028, 35.772, 35.09, 31.35]",425.727
3016,"[47, 46, 44, 43, 38, 37.614, 37.028, 35.772, 35.09, 31.35]",425.727
3017,"[48, 46, 44, 43, 38, 38.2, 37.028, 35.772, 35.09, 31.35]",425.717
3018,"[49, 46, 44, 43, 38, 38.786, 37.028, 35.772, 35.09, 31.35]",425.699
3019,"[47, 47, 44, 43, 38, 37.656, 37.656, 35.772, 35.09, 31.35]",425.71
3020,"[48, 47, 44, 43, 38, 38.242, 37.656, 35.772, 35.09, 31.35]",425.7
3021,"[49, 47, 44, 43, 38, 38.828, 37.656, 35.772, 35.09, 31.35]",425.682
3022,"[48, 48, 44, 43, 38, 38.284, 38.284, 35.772, 35.09, 31.35]",425.674
3023,"[49, 48, 44, 43, 38, 38.87, 38.284, 35.772, 35.09, 31.35]",425.655
3024,"[49, 49, 44, 43, 38, 38.912, 38.912, 35.772, 35.09, 31.35]",425.62
3025,"[45, 45, 45, 43, 38, 36.454, 36.454, 36.454, 35.09, 31.35]",425.704
3026,"[46, 45, 45, 43, 38, 37.04, 36.454, 36.454, 35.09, 31.35]",425.714
3027,"[47, 45, 45, 43, 38, 37.626, 36.454, 36.454, 35.09, 31.35]",425.714
3028,"[48, 45, 45, 43, 38, 38.212, 36.454, 36.454, 35.09, 31.35]",425.705
3029,"[49, 45, 45, 43, 38, 38.798, 36.454, 36.454, 35.09, 31.35]",425.686
3030,"[46, 46, 45, 43, 38, 37.082, 37.082, 36.454, 35.09, 31.35]",425.708
3031,"[47, 46, 45, 43, 38, 37.668, 37.082, 36.454, 35.09, 31.35]",425.708
3032,"[48, 46, 45, 43, 38, 38.254, 37.082, 36.454, 35.09, 31.35]",425.698
3033,"[49, 46, 45, 43, 38, 38.84, 37.082, 36.454, 35.09, 31.35]",425.68
